system_id,bulk_symbols,has_transition_metal,has_noble_metal,has_rare_earth,fraction_transition_metal,d_band_filling,metal_diversity,metal_electronegativity_spread,weighted_electron_affinity
32809,K6Bi2O8,0,0,0,0.0,0.0,2,1.2000000000000002,59.125
32810,K2O4,0,0,0,0.0,0.0,1,0.0,48.4
32812,Ca8W4O20,1,0,0,0.125,0.4,2,1.3599999999999999,27.799999999999997
32814,Ca2Cd6O8,1,0,0,0.375,1.0,2,0.69,0.6
32815,Be2Zn6O8,1,0,0,0.375,1.0,2,0.07999999999999985,0.0
32816,Li2Pd10O12,1,1,0,0.4166666666666667,1.0,2,1.2200000000000002,54.683333333333344
32817,K1Mn2O4,1,0,0,0.2857142857142857,0.5,2,0.7300000000000001,16.133333333333333
32820,Co23O32,1,0,0,0.41818181818181815,0.6999999999999997,1,0.0,63.70000000000002
32821,Li4Bi12O20,0,0,0,0.0,0.0,2,1.04,83.375
32823,Rb12Ga4O12,0,0,0,0.0,0.0,2,0.9900000000000001,45.425
32825,Mn10Sn2O16,1,0,0,0.35714285714285715,0.5,2,0.4099999999999999,17.883333333333333
32826,Rb4Tl4O4,0,0,0,0.0,0.0,2,0.8000000000000002,33.05
32827,Li3Mo3O6,1,0,0,0.25,0.5,2,1.1800000000000002,65.75
32828,Ca4Mn8O16,1,0,0,0.2857142857142857,0.5,2,0.55,0.7999999999999999
32830,Li7Ru1O6,1,1,0,0.07142857142857142,0.7,2,1.2200000000000002,64.8125
32831,Cd2O2,1,0,0,0.5,1.0,1,0.0,0.0
32832,Y4Ge1O10,1,0,1,0.26666666666666666,0.1,2,0.7899999999999998,47.480000000000004
32834,Zn4Se8O20,1,0,0,0.125,1.0,2,0.8999999999999999,130.0
32836,Sr16Ge8O32,0,0,0,0.0,0.0,2,1.0599999999999998,43.0
32837,Ti2Al4O10,1,0,0,0.125,0.2,2,0.07000000000000006,30.866666666666664
32838,K4Sb4O8,0,0,0,0.0,0.0,2,1.23,75.8
32839,V2Bi24O41,1,0,0,0.029850746268656716,0.3,2,0.3900000000000001,88.1923076923077
32840,Sr4Au4O8,1,1,0,0.25,1.0,2,1.59,113.9
32841,Hg1Rh1O3,1,1,0,0.4,0.9,2,0.2799999999999998,54.85
32842,Sc2Au2O4,1,1,1,0.5,0.55,2,1.18,120.45
32844,Ba4Co4O12,1,0,0,0.2,0.7,2,0.9899999999999999,38.800000000000004
32845,Ca2Sb8O16,0,0,0,0.0,0.0,2,1.0499999999999998,83.04
32846,Ta4O10,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
32847,Y1Zr4O9,1,0,1,0.35714285714285715,0.18,2,0.1100000000000001,38.8
32849,W2O6,1,0,0,0.25,0.4,1,0.0,78.6
32850,Sr1Fe1O2,1,0,0,0.25,0.6,2,0.8800000000000001,10.35
32852,Al4Bi4O12,0,0,0,0.0,0.0,2,0.4099999999999999,66.9
32853,Hg4O4,1,0,0,0.5,1.0,1,0.0,0.0
32854,Sr18Ni14O42,1,0,0,0.1891891891891892,0.8000000000000002,2,0.96,51.8125
32855,Li8Bi8O24,0,0,0,0.0,0.0,2,1.04,75.45
32856,Ca1Cd3O4,1,0,0,0.375,1.0,2,0.69,0.6
32857,Li2O4,0,0,0,0.0,0.0,1,0.0,59.6
32858,Cd6Bi20O40,1,0,0,0.09090909090909091,1.0,2,0.33000000000000007,70.23076923076923
32859,Be1Au1O3,1,1,0,0.2,1.0,2,0.97,111.4
32863,Ga8Fe4O16,1,0,0,0.14285714285714285,0.6,2,0.020000000000000018,32.56666666666666
32864,Na8Zn4O8,1,0,0,0.2,1.0,2,0.7199999999999999,35.199999999999996
32865,Sr4Sn4O12,0,0,0,0.0,0.0,2,1.01,56.15
32866,Cr4Ni2O8,1,0,0,0.42857142857142855,0.6,2,0.25,80.2
32867,Sc4Se6O18,1,0,1,0.14285714285714285,0.1,2,1.1899999999999997,124.24000000000001
32868,Mg2W4O14,1,0,0,0.2,0.4,2,1.0499999999999998,52.4
32871,Zn8Ag16O32,1,1,0,0.42857142857142855,1.0,2,0.28,83.73333333333333
32872,Sr6W2O12,1,0,0,0.1,0.4,2,1.41,23.4
32873,Ge1Ru1O4,1,1,0,0.16666666666666666,0.7,2,0.1900000000000004,110.15
32879,Cd8Co16O32,1,0,0,0.42857142857142855,0.7999999999999999,2,0.18999999999999995,42.46666666666667
32880,Mg4V12O32,1,0,0,0.25,0.29999999999999993,2,0.31999999999999984,38.175
32881,Fe4W8O32,1,0,0,0.2727272727272727,0.4666666666666668,2,0.5299999999999998,57.63333333333333
32882,Cr4Re2O12,1,0,0,0.3333333333333333,0.5,2,0.24,47.699999999999996
32884,Cu1Ni9O10,1,0,0,0.5,0.8200000000000001,2,0.010000000000000009,112.64000000000001
32887,Co2Au2O4,1,1,0,0.5,0.85,2,0.6600000000000001,143.25
32889,Mn6O8,1,0,0,0.42857142857142855,0.5,1,0.0,0.0
32890,Hg4O4,1,0,0,0.5,1.0,1,0.0,0.0
32891,Ba12Mo4O24,1,0,0,0.1,0.5,2,1.27,28.400000000000002
32893,Tl1Te1O4,0,0,0,0.0,0.0,2,0.48,104.69999999999999
32894,Cu2Bi2O4,1,0,0,0.25,1.0,2,0.1200000000000001,104.85000000000001
32895,Mn4Sb8O16,1,0,0,0.14285714285714285,0.5,2,0.4999999999999998,68.80000000000001
32897,Be1Au1O3,1,1,0,0.2,1.0,2,0.97,111.4
32899,Sr4Cu4O8,1,0,0,0.25,1.0,2,0.95,61.7
32902,Tl2O3,0,0,0,0.0,0.0,1,0.0,19.2
32903,Ba1Hf1O3,1,0,0,0.2,0.2,2,0.41000000000000003,6.95
32904,V2Si4O12,1,0,0,0.1111111111111111,0.3,2,0.27,106.36666666666667
32905,Ni2Pt6O12,1,1,0,0.4,0.875,2,0.3699999999999999,181.97500000000002
32906,Li2Cr2O4,1,0,0,0.25,0.5,2,0.6799999999999999,61.95
32907,Cr12Sb4O32,1,0,0,0.25,0.5,2,0.3899999999999999,74.025
32908,K1Ta1O3,1,0,0,0.2,0.3,2,0.68,39.7
32911,Li6Ru2O8,1,1,0,0.125,0.7,2,1.2200000000000002,70.025
32912,Na24Nb8O32,1,0,0,0.125,0.4,2,0.67,61.12499999999999
32913,Y2Mo6O16,1,0,1,0.3333333333333333,0.4,2,0.9400000000000002,61.325
32914,Co10Bi2O24,1,0,0,0.2777777777777778,0.7,2,0.14000000000000012,68.3
32915,Fe1Sb4O12,1,0,0,0.058823529411764705,0.6,2,0.21999999999999975,85.7
32916,Zn2W4O12,1,0,0,0.3333333333333333,0.6,2,0.71,52.4
32918,Sr4V40O60,1,0,0,0.38461538461538464,0.3,2,0.6799999999999999,46.72727272727274
32920,Co2Pt6O12,1,1,0,0.4,0.8500000000000001,2,0.3999999999999999,169.9
32921,Y8Hf4O20,1,0,1,0.375,0.13333333333333333,2,0.08000000000000007,19.733333333333334
32923,Rb8Be8O12,0,0,0,0.0,0.0,2,0.7500000000000001,23.45
32924,Y4Fe4O12,1,0,1,0.4,0.35,2,0.6100000000000001,22.65
32925,Pt6O8,1,1,0,0.42857142857142855,0.9,1,0.0,205.29999999999998
32928,Li2Ag2O4,1,1,0,0.25,1.0,2,0.95,92.6
32929,Bi1Pt1O4,1,1,0,0.16666666666666666,0.9,2,0.2599999999999998,148.3
32930,Mn4Fe8O12,1,0,0,0.5,0.5666666666666665,2,0.28,10.466666666666667
32932,Co10Sb2O16,1,0,0,0.35714285714285715,0.7,2,0.16999999999999993,70.28333333333335
32934,K1Rh1O3,1,1,0,0.2,0.8,2,1.46,79.05
32935,Bi24Sb2O40,0,0,0,0.0,0.0,2,0.029999999999999805,92.2153846153846
32936,Sc4Al4O12,1,0,1,0.2,0.1,2,0.25,30.3
32937,Mg16Co8O32,1,0,0,0.14285714285714285,0.7,2,0.5699999999999998,21.233333333333334
32938,Ag2Bi2O4,1,1,0,0.25,1.0,2,0.09000000000000008,108.45
32939,Ca12Tl16O36,0,0,0,0.0,0.0,2,0.6200000000000001,11.999999999999998
32940,K1Mn2O4,1,0,0,0.2857142857142857,0.5,2,0.7300000000000001,16.133333333333333
32941,Ag16O24,1,1,0,0.4,1.0,1,0.0,125.6
32943,Sn2W4O16,1,0,0,0.18181818181818182,0.4,2,0.3999999999999999,88.16666666666667
32944,Ti6Ni6O18,1,0,0,0.4,0.49999999999999994,2,0.3699999999999999,59.79999999999999
32945,Na2Ga22O36,0,0,0,0.0,0.0,2,0.88,41.983333333333334
32946,Ti8Bi4O22,1,0,0,0.23529411764705882,0.2,2,0.48,35.5
32947,Mg4Mo8O16,1,0,0,0.2857142857142857,0.5,2,0.8500000000000001,47.93333333333333
32948,Co4Se4O20,1,0,0,0.14285714285714285,0.7,2,0.6699999999999999,129.35
32949,Ti4Si4O16,1,0,0,0.16666666666666666,0.2,2,0.3599999999999999,70.85
32950,Co2Pt6O12,1,1,0,0.4,0.8500000000000001,2,0.3999999999999999,169.9
32951,Li8Ru4O12,1,1,0,0.16666666666666666,0.7,2,1.2200000000000002,73.49999999999999
32952,K2Cr8O16,1,0,0,0.3076923076923077,0.5,2,0.84,61.11999999999999
32953,Ag4Pt4O8,1,1,0,0.5,0.95,2,0.34999999999999987,165.45
32954,Cr4Bi4O16,1,0,0,0.16666666666666666,0.5,2,0.3600000000000001,77.8
32955,K4Cd4O6,1,0,0,0.2857142857142857,1.0,2,0.87,24.2
32956,W8O24,1,0,0,0.25,0.4,1,0.0,78.6
32957,Y18Al6O36,1,0,1,0.3,0.10000000000000002,2,0.3900000000000001,32.824999999999996
32958,Bi8O16,0,0,0,0.0,0.0,1,0.0,91.3
32962,Mn1Sn1O4,1,0,0,0.16666666666666666,0.5,2,0.4099999999999999,53.65
32963,Li4Ni12O16,1,0,0,0.375,0.8000000000000002,2,0.9299999999999999,98.9
32964,Mg4Mn8O16,1,0,0,0.2857142857142857,0.5,2,0.24,0.0
32965,Al8O12,0,0,0,0.0,0.0,1,0.0,42.5
32966,Ca4Co6O16,1,0,0,0.23076923076923078,0.7000000000000001,2,0.8799999999999999,39.18
32968,Na2Co6O8,1,0,0,0.375,0.7000000000000001,2,0.9499999999999998,60.975
32969,Cd8Ga16O32,1,0,0,0.14285714285714285,1.0,2,0.1200000000000001,27.333333333333332
32970,Mn6O8,1,0,0,0.42857142857142855,0.5,1,0.0,0.0
32972,Li6Bi2O8,0,0,0,0.0,0.0,2,1.04,67.525
32973,Al8Zn4O16,1,0,0,0.14285714285714285,1.0,2,0.039999999999999813,28.333333333333332
32975,Na4Re4O16,1,0,0,0.16666666666666666,0.5,2,0.9699999999999999,33.65
32977,Mn2Pt6O12,1,1,0,0.4,0.8,2,0.7299999999999998,153.97500000000002
32979,K4Pd2O4,1,1,0,0.2,1.0,2,1.3800000000000003,50.166666666666664
32980,Cd6Se6O20,1,0,0,0.1875,1.0,2,0.8599999999999999,97.5
32981,Mg2W4O14,1,0,0,0.2,0.4,2,1.0499999999999998,52.4
32982,Ge8W8O32,1,0,0,0.16666666666666666,0.4,2,0.3500000000000001,98.8
32983,Rh8O12,1,1,0,0.4,0.8,1,0.0,109.7
32984,Zn4Ni6O10,1,0,0,0.5,0.8800000000000001,2,0.26,67.2
32985,Zn4Ni2O6,1,0,0,0.5,0.9333333333333332,2,0.26,37.333333333333336
32987,Zr12Ni4O4,1,0,0,0.8,0.35,2,0.5799999999999998,58.825
32988,Li2Sn1O4,0,0,0,0.0,0.0,2,0.98,75.5
32989,Na12Zn2O8,1,0,0,0.09090909090909091,1.0,2,0.7199999999999999,45.25714285714285
32990,Y2Ta2O8,1,0,1,0.3333333333333333,0.2,2,0.28,30.3
32991,Mn16Al8O32,1,0,0,0.2857142857142857,0.5,2,0.06000000000000005,14.166666666666666
32992,Rb1Ag1O2,1,1,0,0.25,1.0,2,1.1099999999999999,86.25
32993,Rb4Cd4O6,1,0,0,0.2857142857142857,1.0,2,0.87,23.45
32994,Ga2Pt2O4,1,1,0,0.25,0.9,2,0.46999999999999975,123.15
32995,Y16Ge8O40,1,0,1,0.25,0.1,2,0.7899999999999998,59.4
32997,Cu2Si2O6,1,0,0,0.2,1.0,2,0.0,126.25
32998,Al8Tl8O16,0,0,0,0.0,0.0,2,0.010000000000000009,30.85
32999,Ni4Rh8O16,1,1,0,0.42857142857142855,0.8000000000000002,2,0.3699999999999999,110.46666666666668
33000,V2Co6O16,1,0,0,0.3333333333333333,0.6,2,0.25,60.5
33001,Ca4Mn6O16,1,0,0,0.23076923076923078,0.5,2,0.55,0.96
33003,Rb16Mg8O16,0,0,0,0.0,0.0,2,0.4900000000000001,31.266666666666666
33004,Tl8Sn4O12,0,0,0,0.0,0.0,2,0.33999999999999986,48.56666666666666
33005,Mo8O24,1,0,0,0.25,0.5,1,0.0,71.9
33007,Ti1V15O24,1,0,0,0.4,0.29374999999999996,2,0.08999999999999986,48.193749999999994
33008,K1Ru1O3,1,1,0,0.2,0.7,2,1.3800000000000003,74.85
33011,Re6Ni2O16,1,0,0,0.3333333333333333,0.575,2,0.010000000000000009,38.875
33012,K8Cr4O16,1,0,0,0.14285714285714285,0.5,2,0.84,53.69999999999999
33014,Mg2Sn8O16,0,0,0,0.0,0.0,2,0.6499999999999999,85.83999999999999
33015,Cu2Pd2O4,1,1,0,0.5,1.0,2,0.30000000000000027,86.05
33016,Co6Se8O24,1,0,0,0.15789473684210525,0.7000000000000001,2,0.6699999999999999,138.72857142857143
33018,Cd1Ru1O4,1,1,0,0.3333333333333333,0.85,2,0.5100000000000002,50.65
33019,K8Sn2O8,0,0,0,0.0,0.0,2,1.1400000000000001,60.17999999999999
33020,Ce1Mn1O3,1,0,1,0.2,0.5,2,0.42999999999999994,25.0
33021,Rb2Mn12O24,1,0,0,0.3157894736842105,0.5,2,0.7300000000000001,6.7
33022,Os4O8,1,1,0,0.3333333333333333,0.6,1,0.0,106.1
33023,Ba12Si12O36,0,0,0,0.0,0.0,2,1.0099999999999998,74.0
33024,Zr4Se4O4,1,0,0,0.3333333333333333,0.2,2,1.2199999999999998,118.05
33025,V4Cd4O14,1,0,0,0.36363636363636365,0.65,2,0.06000000000000005,25.45
33026,Ag4Mo4O14,1,1,0,0.36363636363636365,0.75,2,0.2300000000000002,98.75
33028,Bi4Rh4O12,1,1,0,0.2,0.8,2,0.2599999999999998,100.5
33029,Mn10Cu2O24,1,0,0,0.3333333333333333,0.5833333333333334,2,0.34999999999999987,19.733333333333334
33032,Rb8Co8O16,1,0,0,0.25,0.7,2,1.06,55.3
33034,Zn1W4O9,1,0,0,0.35714285714285715,0.5199999999999999,2,0.71,62.879999999999995
33035,Tl2V6O16,1,0,0,0.25,0.3,2,0.009999999999999787,42.974999999999994
33036,Li7Sb1O6,0,0,0,0.0,0.0,2,1.0699999999999998,65.05
33037,Rb8Co4O12,1,0,0,0.16666666666666666,0.7,2,1.06,52.5
33038,Zn4Ni2O6,1,0,0,0.5,0.9333333333333332,2,0.26,37.333333333333336
33039,Tl1Ge1O4,0,0,0,0.0,0.0,2,0.3899999999999997,69.1
33040,Mg6W2O12,1,0,0,0.1,0.4,2,1.0499999999999998,19.65
33041,Hf18Re8O6,1,0,0,0.8125,0.29230769230769227,2,0.5999999999999999,4.461538461538462
33042,Li2Cr2O4,1,0,0,0.25,0.5,2,0.6799999999999999,61.95
33043,Co23O32,1,0,0,0.41818181818181815,0.6999999999999997,1,0.0,63.70000000000002
33045,Ba2Nb12O34,1,0,0,0.25,0.4000000000000001,2,0.7100000000000001,75.78571428571429
33046,Zn1Re2O8,1,0,0,0.2727272727272727,0.6666666666666666,2,0.25,9.666666666666666
33047,Cr6Au2O16,1,1,0,0.3333333333333333,0.625,2,0.8800000000000001,103.92500000000001
33048,Y8W4O24,1,0,1,0.3333333333333333,0.19999999999999998,2,1.14,45.93333333333334
33051,Co6W2O16,1,0,0,0.3333333333333333,0.625,2,0.48,67.42500000000001
33053,Ca2O2,0,0,0,0.0,0.0,1,0.0,2.4
33055,Bi1Ir1O4,1,1,0,0.16666666666666666,0.7,2,0.18000000000000016,121.15
33057,W8O24,1,0,0,0.25,0.4,1,0.0,78.6
33058,Ca20Al24O56,0,0,0,0.0,0.0,2,0.6100000000000001,24.272727272727273
33059,Zn6Ge6O18,1,0,0,0.2,1.0,2,0.3599999999999999,59.5
33060,Na3Ce3O6,0,0,1,0.0,0.0,2,0.19000000000000006,51.4
33062,Zr12Co4O2,1,0,0,0.8888888888888888,0.32499999999999996,2,0.5499999999999998,46.75
33065,Al6Cr2O12,1,0,0,0.1,0.5,2,0.04999999999999982,47.95
33067,Li2Cr6O16,1,0,0,0.25,0.5,2,0.6799999999999999,63.125
33068,Ag12Sb12O36,1,1,0,0.2,1.0,2,0.11999999999999988,114.39999999999999
33071,Sr4Ti4O12,1,0,0,0.2,0.2,2,0.5900000000000001,6.3
33072,Na3Co3O6,1,0,0,0.25,0.6999999999999998,2,0.9499999999999998,58.24999999999999
33073,Ti4Si8O24,1,0,0,0.1111111111111111,0.2,2,0.3599999999999999,91.93333333333334
33074,Ta4Fe4O16,1,0,0,0.3333333333333333,0.44999999999999996,2,0.33000000000000007,23.35
33075,Na4Tl4O4,0,0,0,0.0,0.0,2,0.6900000000000001,36.0
33077,Co2Sb4O12,1,0,0,0.1111111111111111,0.7,2,0.16999999999999993,90.03333333333335
33082,Sr1Ca1O2,0,0,0,0.0,0.0,2,0.050000000000000044,3.7
33083,Co1W2O8,1,0,0,0.2727272727272727,0.5,2,0.48,73.63333333333334
33084,Nb2Bi6O14,1,0,0,0.09090909090909091,0.4,2,0.41999999999999993,90.0
33085,Ba4Sn4O12,0,0,0,0.0,0.0,2,1.0699999999999998,60.6
33086,Co2Ni2O6,1,0,0,0.4,0.75,2,0.030000000000000027,87.85
33088,Co1Pd1O4,1,1,0,0.3333333333333333,0.85,2,0.3200000000000003,58.7
33089,Mn1Cu1O2,1,0,0,0.5,0.75,2,0.34999999999999987,59.2
33092,Na2Co6O8,1,0,0,0.375,0.7000000000000001,2,0.9499999999999998,60.975
33093,Hg1Te1O4,1,0,0,0.16666666666666666,1.0,2,0.10000000000000009,95.1
33095,Sr8Lu16O32,0,0,1,0.0,0.0,2,0.32000000000000006,35.0
33096,Rh4W2O12,1,1,0,0.3333333333333333,0.6666666666666666,2,0.08000000000000007,99.33333333333333
33098,Ni10O12,1,0,0,0.45454545454545453,0.8,1,0.0,112.0
33100,Co10Sb2O24,1,0,0,0.2777777777777778,0.7,2,0.16999999999999993,70.28333333333335
33102,Ta2O5,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
33103,Mn4O8,1,0,0,0.3333333333333333,0.5,1,0.0,0.0
33104,Sc1Mo3O8,1,0,1,0.3333333333333333,0.4,2,0.8,58.45
33106,Ba6Hf4O14,1,0,0,0.16666666666666666,0.2,2,0.41000000000000003,8.34
33107,Sc3Ag3O6,1,1,1,0.5,0.5499999999999999,2,0.5699999999999998,71.85000000000001
33108,V2Si2O7,1,0,0,0.18181818181818182,0.3,2,0.27,92.5
33110,Zn2Bi24O40,1,0,0,0.030303030303030304,1.0,2,0.3700000000000001,84.27692307692308
33111,Zn4W4O12,1,0,0,0.4,0.7,2,0.71,39.3
33112,Al16Zn8O32,1,0,0,0.14285714285714285,1.0,2,0.039999999999999813,28.333333333333332
33113,Zr12Co4O2,1,0,0,0.8888888888888888,0.32499999999999996,2,0.5499999999999998,46.75
33114,Zr2Co2O6,1,0,0,0.4,0.45,2,0.5499999999999998,52.400000000000006
33115,Ca6Tl8O18,0,0,0,0.0,0.0,2,0.6200000000000001,11.999999999999998
33116,Sr4Sn2O8,0,0,0,0.0,0.0,2,1.01,39.1
33117,Mg4Se4O16,0,0,0,0.0,0.0,2,1.2399999999999998,97.5
33119,Ba4Cu4O8,1,0,0,0.25,1.0,2,1.0099999999999998,66.15
33120,Rb1Ni1O3,1,0,0,0.2,0.8,2,1.0899999999999999,79.45
33122,Ba4Ag4O8,1,1,0,0.25,1.0,2,1.04,69.75
33125,Pd4O2,1,1,0,0.6666666666666666,1.0,1,0.0,53.7
33126,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
33127,Rb6Sn6O9,0,0,0,0.0,0.0,2,1.1400000000000001,77.09999999999998
33128,Zn4Se4O16,1,0,0,0.16666666666666666,1.0,2,0.8999999999999999,97.5
33130,K1Os1O3,1,1,0,0.2,0.6,2,1.3800000000000003,77.25
33131,Na8Sb16O28,0,0,0,0.0,0.0,2,1.1199999999999997,86.39999999999999
33132,Li1Tl1O2,0,0,0,0.0,0.0,2,0.6400000000000001,39.4
33133,Na2Tl2O2,0,0,0,0.0,0.0,2,0.6900000000000001,36.0
33134,Sr4Ag4O8,1,1,0,0.25,1.0,2,0.98,65.3
33135,Ca8Ru4O16,1,1,0,0.14285714285714285,0.7,2,1.2000000000000002,35.36666666666667
33138,Y4Mo4O12,1,0,1,0.4,0.3,2,0.9400000000000002,50.75
33139,K8O8,0,0,0,0.0,0.0,1,0.0,48.4
33141,Li6Bi2O8,0,0,0,0.0,0.0,2,1.04,67.525
33143,Ga8Ge2O16,0,0,0,0.0,0.0,2,0.19999999999999973,56.6
33144,Ti4Cd4O12,1,0,0,0.4,0.6,2,0.1499999999999999,3.8
33145,Ni2Ag2O4,1,1,0,0.5,0.9,2,0.020000000000000018,118.80000000000001
33147,Y18Al6O36,1,0,1,0.3,0.10000000000000002,2,0.3900000000000001,32.824999999999996
33149,Bi8O14,0,0,0,0.0,0.0,1,0.0,91.3
33150,Co8Si4O16,1,0,0,0.2857142857142857,0.7,2,0.020000000000000018,87.16666666666667
33151,K3Au1O1,1,1,0,0.2,1.0,2,1.7200000000000002,92.0
33152,Mn4Ni24O32,1,0,0,0.4666666666666667,0.7571428571428572,2,0.3599999999999999,96.0
33154,Sc4Co4O12,1,0,1,0.4,0.39999999999999997,2,0.5199999999999998,40.900000000000006
33155,Sc2Ta2O8,1,0,1,0.3333333333333333,0.2,2,0.1399999999999999,24.55
33157,Rb12Ge4O14,0,0,0,0.0,0.0,2,1.19,64.925
33158,Hf2Zr2O8,1,0,0,0.3333333333333333,0.2,2,0.030000000000000027,20.55
33159,Cr10Sb6O32,1,0,0,0.20833333333333334,0.5,2,0.3899999999999999,78.8875
33163,Sr4O4,0,0,0,0.0,0.0,1,0.0,5.0
33164,Rb8Ni8O12,1,0,0,0.2857142857142857,0.8,2,1.0899999999999999,79.45
33166,Sr1Sb2O6,0,0,0,0.0,0.0,2,1.0999999999999999,70.46666666666667
33167,Mg6Ga12O24,0,0,0,0.0,0.0,2,0.5,27.333333333333332
33170,Ag1Te1O4,1,1,0,0.16666666666666666,1.0,2,0.17000000000000015,157.89999999999998
33172,Lu4Zr3O12,1,0,1,0.15789473684210525,0.20000000000000004,2,0.06000000000000005,46.18571428571429
33174,Li1O8,0,0,0,0.0,0.0,1,0.0,59.6
33175,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
33177,Al8Pd8O24,1,1,0,0.2,1.0,2,0.5900000000000001,48.1
33178,Li2Ag2O4,1,1,0,0.25,1.0,2,0.95,92.6
33180,Ba2Pd2O10,1,1,0,0.14285714285714285,1.0,2,1.31,33.8
33181,Mg2Pt6O12,1,1,0,0.3,0.9,2,0.9699999999999998,153.97500000000002
33182,Rb3Au1O1,1,1,0,0.2,1.0,2,1.7200000000000002,90.875
33183,Ba3Zn3O6,1,0,0,0.25,1.0,2,0.7599999999999999,6.95
33184,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
33187,Rb8Cd4O8,1,0,0,0.2,1.0,2,0.87,31.266666666666666
33188,Mn4V4O14,1,0,0,0.36363636363636365,0.4,2,0.07999999999999985,25.45
33189,Sr1Sc1O3,1,0,1,0.2,0.1,2,0.41000000000000014,11.55
33190,Ca2O2,0,0,0,0.0,0.0,1,0.0,2.4
33193,Na3Fe3O6,1,0,0,0.25,0.6,2,0.9,34.24999999999999
33194,Mo1Ru1O4,1,1,0,0.3333333333333333,0.6,2,0.040000000000000036,86.6
33195,Sr6Si6O18,0,0,0,0.0,0.0,2,0.95,69.55
33197,Li1O8,0,0,0,0.0,0.0,1,0.0,59.6
33198,K4Cd4O6,1,0,0,0.2857142857142857,1.0,2,0.87,24.2
33200,Y4Ge4O14,1,0,1,0.18181818181818182,0.1,2,0.7899999999999998,74.3
33202,Ba10Cr6O26,1,0,0,0.14285714285714285,0.5,2,0.7699999999999999,32.8
33203,Mg8Si4O16,0,0,0,0.0,0.0,2,0.5899999999999999,44.699999999999996
33204,Si2Bi6O14,0,0,0,0.0,0.0,2,0.1200000000000001,102.0
33205,Zn2Bi24O40,1,0,0,0.030303030303030304,1.0,2,0.3700000000000001,84.27692307692308
33206,Lu2O3,0,0,1,0.0,0.0,1,0.0,50.0
33208,Bi1Te1O4,0,0,0,0.0,0.0,2,0.08000000000000007,140.75
33209,Bi1Pt1O4,1,1,0,0.16666666666666666,0.9,2,0.2599999999999998,148.3
33210,Sr4Zr4O12,1,0,0,0.2,0.2,2,0.3800000000000001,23.05
33211,Ta3Al4O14,1,0,0,0.14285714285714285,0.3,2,0.1100000000000001,37.57142857142857
33212,Ag8Hg4O8,1,1,0,0.6,1.0,2,0.07000000000000006,83.73333333333333
33215,Ba1Bi2O5,0,0,0,0.0,0.0,2,1.13,65.5
33217,K4Mg4O6,0,0,0,0.0,0.0,2,0.4900000000000001,24.2
33219,Co1W2O8,1,0,0,0.2727272727272727,0.5,2,0.48,73.63333333333334
33220,Rb1Cr4O8,1,0,0,0.3076923076923077,0.5,2,0.84,60.82000000000001
33221,K4Ti4O10,1,0,0,0.2222222222222222,0.2,2,0.7200000000000001,28.0
33222,Zn2W2O8,1,0,0,0.3333333333333333,0.7,2,0.71,39.3
33223,Mg3Ni1O4,1,0,0,0.125,0.8,2,0.5999999999999999,28.0
33224,Ba1V8O16,1,0,0,0.32,0.3,2,0.7399999999999999,46.788888888888884
33225,Sc8Ti4O20,1,0,1,0.375,0.13333333333333333,2,0.17999999999999994,14.6
33226,Sr4Ag4O8,1,1,0,0.25,1.0,2,0.98,65.3
33227,Zn2Bi24O40,1,0,0,0.030303030303030304,1.0,2,0.3700000000000001,84.27692307692308
33230,Ba8Ir12O36,1,1,0,0.21428571428571427,0.7000000000000001,2,1.31,96.16
33232,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
33234,Nb8Sn4O24,1,0,0,0.2222222222222222,0.4,2,0.3599999999999999,93.16666666666664
33236,Ca2Be6O8,0,0,0,0.0,0.0,2,0.5700000000000001,0.6
33237,Rb8Mo12O40,1,0,0,0.2,0.5,2,1.3400000000000003,61.90000000000001
33238,Al8Tl8O16,0,0,0,0.0,0.0,2,0.010000000000000009,30.85
33239,Na4Zn4O6,1,0,0,0.2857142857142857,1.0,2,0.7199999999999999,26.4
33240,Mg4O4,0,0,0,0.0,0.0,1,0.0,0.0
33241,Rb8Au8O8,1,1,0,0.3333333333333333,1.0,2,1.7200000000000002,134.85
33243,Si4Hg12O14,1,0,0,0.4,1.0,2,0.10000000000000009,33.525
33245,Ru1Pt1O4,1,1,0,0.3333333333333333,0.8,2,0.07999999999999963,153.3
33249,Re2W2O12,1,0,0,0.25,0.44999999999999996,2,0.45999999999999996,46.55
33251,Bi2Au2O4,1,1,0,0.25,1.0,2,0.52,157.05
33252,Li4Co12O24,1,0,0,0.3,0.7000000000000001,2,0.8999999999999999,62.675000000000004
33253,K1Sc1O3,1,0,1,0.2,0.1,2,0.5400000000000001,33.25
33255,Ta1Cr1O4,1,0,0,0.3333333333333333,0.4,2,0.15999999999999992,47.65
33256,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
33257,Tl1W3O9,1,0,0,0.23076923076923078,0.4000000000000001,2,0.7399999999999998,63.74999999999999
