system_id,ads_symbols,mol_weight,num_atoms,num_heavy_atoms,num_H,num_OH_bonds,num_OO_bonds,is_radical,unpaired_electrons,total_valence_electrons,dipole_moment,proton_affinity,gas_phase_BDE,electron_affinity_eV,ionization_energy_eV,polarizability
21210,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21211,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21213,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21215,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21217,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21218,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21219,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21221,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21223,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21225,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21226,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21227,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21229,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21231,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21232,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21233,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21234,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21235,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21236,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21237,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21238,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21239,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21240,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21242,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21245,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21247,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21248,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21249,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21250,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21251,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21253,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21255,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21256,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21259,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21260,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21262,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21263,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21264,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21265,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21267,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21269,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21270,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21271,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21272,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21273,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21274,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21275,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21276,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21277,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21278,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21279,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21280,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21281,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21282,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21284,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21285,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21287,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21288,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21289,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21290,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21291,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21293,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21295,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21296,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21298,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21299,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21300,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21305,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21306,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21307,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21309,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21311,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21312,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21313,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21314,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21315,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21316,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21317,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21318,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21320,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21321,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21322,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21323,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21324,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21325,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21326,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21327,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21328,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21329,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21330,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21331,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21333,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21335,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21337,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21338,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21339,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21340,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21341,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21344,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21346,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21347,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21350,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21352,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21353,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21354,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21356,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21357,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21358,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21359,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21361,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21362,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21364,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21365,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21368,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21370,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21371,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21372,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21373,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21374,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21375,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21377,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21378,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21379,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21381,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21382,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21383,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21385,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21386,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21387,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21389,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21390,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21391,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21392,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21395,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21397,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21398,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21399,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21400,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21401,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21402,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21407,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21409,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21411,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21412,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21413,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21414,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21415,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21417,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21418,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21419,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21420,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21421,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21424,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21425,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21430,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21432,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21434,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21435,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21436,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21437,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21438,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21440,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21441,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21443,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21445,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21447,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21448,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21449,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21451,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21452,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21453,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21454,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21456,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21458,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21459,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21460,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21461,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21462,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21463,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21464,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21465,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21466,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21467,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21470,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21472,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21475,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21476,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21477,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21478,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21479,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21480,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21481,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21482,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21485,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21487,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21488,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21490,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21492,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21493,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21495,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21496,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21497,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21498,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21500,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21501,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21502,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21504,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21505,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21506,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21507,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21509,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21510,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21512,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21513,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21514,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21515,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21517,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21518,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21520,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21521,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21522,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21523,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21524,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21525,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21527,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21528,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21529,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21530,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21531,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21532,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21534,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21535,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21536,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21538,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21539,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21540,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21542,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21543,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21544,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21546,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21547,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21549,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21550,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21551,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21553,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21554,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21557,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21558,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21559,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21560,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21561,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21562,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
21564,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21565,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21566,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21572,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21573,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21574,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21575,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21577,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21578,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21579,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21582,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
21585,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21588,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21590,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21592,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21593,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
21594,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
21596,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
21598,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
21599,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21600,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21601,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
21604,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
21605,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
21607,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
