system_id,ads_symbols,HOMO_energy_eV,LUMO_energy_eV,chemical_hardness_eV,chemical_softness,electrophilicity_index,formation_enthalpy_kJmol,entropy_298K_JmolK,characteristic_frequency_cm1,bond_order,has_lone_pair,has_pi_bond,surface_binding_mode
22144,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22145,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22146,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22150,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22151,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22153,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22154,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22155,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22156,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22158,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22159,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22160,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22161,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22162,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22164,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22165,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22166,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22167,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22169,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22171,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22173,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22174,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22175,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22176,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22177,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22179,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22182,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22183,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22185,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22187,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22188,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22191,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22192,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22195,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22196,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22199,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22200,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22201,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22202,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22203,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22205,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22206,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22207,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22209,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22210,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22211,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22212,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22213,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22214,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22215,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22216,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22217,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22224,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22225,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22226,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22227,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22228,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22229,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22230,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22231,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22232,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22234,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22236,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22237,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22238,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22240,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22242,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22243,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22244,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22245,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22246,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22247,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22249,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22250,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22251,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22252,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22253,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22255,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22259,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22260,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22261,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22262,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22263,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22265,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22266,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22267,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22268,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22269,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22270,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22272,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22273,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22274,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22275,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22276,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22277,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22279,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22280,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22282,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22284,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22285,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22286,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22288,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22289,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22290,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22291,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22293,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22295,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22296,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22298,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22299,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22300,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22301,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22302,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22303,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22304,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22306,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22307,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22308,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22309,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22310,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22311,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22312,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22313,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22314,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22315,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22318,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22319,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22321,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22322,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22323,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22324,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22326,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22327,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22328,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22329,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22330,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22331,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22332,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22333,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22334,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22336,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22337,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22338,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22339,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22341,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22343,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22344,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22345,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22346,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22348,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22349,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22350,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22351,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22352,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22353,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22354,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22356,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22359,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22360,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22361,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22363,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22364,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22365,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22367,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22369,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22370,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22371,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22372,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22375,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22376,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22377,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22379,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22380,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22381,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22383,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22384,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22386,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22387,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22388,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22389,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22390,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22392,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22393,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22395,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22396,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22397,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22398,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22399,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22400,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22401,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22402,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22404,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22405,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22406,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22407,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22409,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22410,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22411,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22412,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22415,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22417,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22420,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22421,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22422,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22423,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22424,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22426,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22427,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22429,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22430,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22431,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22432,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22433,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22435,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22436,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22437,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22438,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22439,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22440,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22441,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22442,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22443,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22444,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22445,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22446,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22447,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22448,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22449,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22450,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22452,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22453,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22454,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22456,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22457,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22459,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22460,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22463,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22464,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22465,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22466,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22467,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22468,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22469,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22470,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22472,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22473,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22475,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22476,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22477,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22478,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22479,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22480,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22481,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22482,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22483,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22484,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22485,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22486,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22487,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22489,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22490,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22491,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22492,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22493,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22494,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22495,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22496,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22497,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22498,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22500,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22501,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22502,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22503,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22505,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
22506,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22507,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
22508,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22509,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22511,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22512,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22513,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22515,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
22516,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22517,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22518,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22519,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22521,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22523,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22524,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22525,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
22526,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22527,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22528,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
22529,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22530,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22531,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
22532,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
22533,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22534,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
22535,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
22536,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
